Latitude and Longitude,Class of Land,ndvi1,ndvi2,ndvi3,ndvi4,ndvi5,ndvi6,ndvi7,ndvi8,ndvi9,ndvi10,ndvi11,ndvi12,ndvi13,ndvi14,ndvi15,ndvi16,ndvi17,ndvi18,ndvi19,ndvi20,ndvi21,ndvi22,ndvi23,ndvi24,ndvi25,ndvi26,ndvi27,ndvi28,ndvi29,ndvi30,ndvi31,ndvi32,ndvi33,ndvi34,ndvi35,ndvi36,ndvi37,ndvi38,ndvi39,ndvi40,ndvi41,ndvi42,ndvi43
"(10.323727047081501, 105.2788883343708)",Rice,0.6593064235412164,0.5801127929135794,0.5009191622859424,0.4217255316583054,0.3425319010306684,0.26333827040303137,0.18414463977539444,0.19902778993306527,0.25938834398629956,0.290953391943479,0.3485659862973583,0.6131058680291892,0.7053778331010069,0.7976497981728246,0.7704225494158943,0.7851584496300291,0.7684342243458048,0.7517099990615805,0.7349857737773562,0.8778539014783903,0.7671016288553076,0.7413909730721584,0.715680317289009,0.7755907809892422,0.7639908515303464,0.7523909220714508,0.6061498375806692,0.4599087530898877,0.31366766859910616,0.3305611549175663,0.26805195221536243,0.20554274951315857,0.15169231301189665,0.2912403080472439,0.4307883030825912,0.541816317793476,0.6097453247570519,0.6776743317206279,0.7064076349001308,0.7064076349001308,0.7064076349001308,0.7064076349001308,0.7064076349001308
"(10.324181275911162, 105.26571569831123)",Rice,0.7583208391064046,0.6605822204449454,0.5628436017834864,0.4651049831220272,0.3673663644605681,0.269627745799109,0.17188912713764976,0.19101419666250227,0.23102067205520874,0.27782313290138166,0.29375893180325896,0.5719107515852507,0.6613325430693104,0.75075433455337,0.7722915039878274,0.786529977347692,0.7985716620299285,0.7897163374424088,0.7808610128548891,0.884117439467287,0.8481692890032972,0.7835736010732205,0.7189779131431437,0.809891639557093,0.7922219829663881,0.7745523263756834,0.6763473662786613,0.5781424061816393,0.47993744608461714,0.38173248598759507,0.2876713718528085,0.19361025771802196,0.23473830413161015,0.3901918718116367,0.5456454394916632,0.6090717409730183,0.5748802001593372,0.5406886593456559,0.579262299681127,0.579262299681127,0.579262299681127,0.579262299681127,0.579262299681127
"(10.32009321644422, 105.24800077395528)",Rice,0.6601797612366073,0.575215317333389,0.4902508734301707,0.4052864295269525,0.3203219856237342,0.23535754172051593,0.15039309781729768,0.14618032856563626,0.20116723216327317,0.281843008225579,0.2693669571593516,0.4404828734579934,0.5812262393309096,0.7219696052038257,0.7257722281248051,0.7722282052924944,0.7810896073621251,0.7381661638212029,0.6952427202802808,0.8800914716388456,0.8234657369744529,0.8246004935452499,0.825735250116047,0.826870006686844,0.7890994763649972,0.7513289460431504,0.6549562796868662,0.558583613330582,0.46221094697429793,0.5178872100110232,0.3580995083652436,0.19831180671946402,0.20097835046243998,0.33906601184982943,0.47715367323721886,0.5453483020073392,0.58432295413807,0.6232976062688009,0.6622722583995317,0.7158195153859658,0.7693667723723998,0.7693667723723998,0.7693667723723998
"(10.32327281825184, 105.23164853608824)",Rice,0.6725868283494796,0.5946297409382384,0.5166726535269972,0.4387155661157559,0.3607584787045147,0.28280139129327353,0.20484430388203229,0.2061161518159457,0.1990981151569016,0.22563397744520997,0.2627246587257922,0.3924322047846351,0.5383866534490143,0.6843411021133934,0.6970593151880132,0.7559139762619008,0.7653214902024922,0.7521799186912645,0.7390383471800369,0.882428948017826,0.684698640341713,0.7307445915937019,0.7767905428456907,0.8228364940976796,0.817108830557594,0.8113811670175084,0.7212091003799694,0.6310370337424305,0.5408649671048915,0.502641101547841,0.3455122969467675,0.18838349234569396,0.18832044338316153,0.32818298069706675,0.468045518010972,0.5244878823854522,0.6197413922811337,0.7149949021768152,0.8102484120724966,0.7905873577511249,0.7709263034297531,0.7709263034297531,0.7709263034297531
"(10.318730529955241, 105.22983162076967)",Rice,0.7233499392689133,0.6400288803438804,0.5567078214188473,0.4733867624938144,0.3900657035687814,0.3067446446437484,0.2234235857187154,0.22014125403405752,0.20247805960305798,0.28705426191626127,0.24707083907217986,0.41756463702900715,0.5592456345982053,0.7009266321674034,0.7139002933848154,0.7550879291276446,0.7735065326556763,0.7631538878962869,0.7528012431368974,0.8887527251125423,0.7184721601209709,0.7470112265492544,0.7755502929775381,0.8040893594058216,0.8073815969507734,0.8106738344957252,0.7019437539315108,0.5932136733672962,0.48448359280308184,0.5264511469497314,0.360588198970879,0.19472525099202662,0.19207710826518756,0.3243270339886396,0.4565769597120917,0.5319378514208782,0.6142378025777694,0.6965377537346605,0.7788377048915517,0.7824629845486106,0.7860882642056696,0.7860882642056696,0.7860882642056696
"(10.323727047081501, 105.24436694331814)",Rice,0.6744032453203344,0.5906745900851487,0.5069459348499629,0.4232172796147772,0.33948862437959143,0.2557599691444057,0.17203131390921997,0.1695984633835767,0.16900316141589256,0.22874621982457266,0.2678012467392873,0.3448438669615474,0.5221650884293857,0.699486309897224,0.7142721502364858,0.7747614132016961,0.7778599636225573,0.735534105037901,0.6932082464532446,0.8872282061626173,0.7776154641665414,0.7745485831462056,0.7714817021258698,0.7684148211055339,0.7850964484207472,0.8017780757359606,0.7113712307835279,0.6209643858310951,0.5305575408786625,0.5367296290015189,0.3804565751292237,0.22418352125692853,0.2016404561830235,0.22501074816400235,0.2483810401449812,0.4391883257106419,0.5102622558835129,0.5813361860563838,0.6524101162292548,0.7097543625247712,0.7670986088202876,0.7670986088202876,0.7670986088202876
"(10.324181275911162, 105.28206793617827)",Rice,0.5107593886397095,0.45550921620046303,0.40025904376121657,0.3450088713219701,0.28975869888272365,0.2345085264434772,0.17925835400423076,0.19965375688183096,0.2629281322570918,0.27882761832463154,0.35984635286864985,0.6281008730558584,0.7166690936255544,0.8052373141952506,0.777999517252669,0.7923070448967277,0.7774090668196397,0.7625110887425519,0.747613110665464,0.8861857784146047,0.6434590693065344,0.6822388223567061,0.7210185754068777,0.781139101015486,0.769373905963847,0.757608710912208,0.6254583000927894,0.4933078892733707,0.3611574784539521,0.3245402605835521,0.26991812388250874,0.21529598718146536,0.23841087579563797,0.3960742801743621,0.5537376845530861,0.5627369939417406,0.6400231059580757,0.7173092179744106,0.7944892174987039,0.7944892174987039,0.7944892174987039,0.7944892174987039,0.7944892174987039
"(10.325089733570481, 105.28524753798575)",Rice,0.544803399314436,0.4873650378247716,0.42992667633510717,0.37248831484544276,0.31504995335577834,0.25761159186611393,0.20017323037644952,0.22674691161136223,0.2741629315738123,0.27904717792870093,0.36149605091497533,0.589794276248035,0.6821673238688059,0.7745403714895767,0.7603185982094813,0.782103828866849,0.7729409524952955,0.7637780761237419,0.7546151997521884,0.8780397596458168,0.5882564786309182,0.656978372812831,0.7257002669947438,0.7701127488021421,0.7664553631500626,0.7627979774979832,0.6695348772930678,0.5762717770881524,0.48300867688323695,0.39779562480281805,0.32576536679704104,0.2537351087912641,0.2759672976312395,0.42307927249089666,0.5701912473505538,0.5645723303767958,0.6176466678926035,0.6707210054084112,0.7900469742722084,0.7900469742722084,0.7900469742722084,0.7900469742722084,0.7900469742722084
"(10.320547445273881, 105.22756047662148)",Rice,0.7088608457161818,0.6244542670371361,0.5400476883580904,0.4556411096790447,0.371234530999999,0.28682795232095326,0.20242137364190765,0.20406605706501357,0.20556913371641758,0.2900281623112054,0.2387012544704259,0.4171147089523822,0.5508119369935524,0.6845091650347226,0.7075901544974807,0.752182317750397,0.7680542073468994,0.7531676400037359,0.7382810726605725,0.8826463993374477,0.6658011005772986,0.7131477099960869,0.7604943194148751,0.8078409288336634,0.8113177673239385,0.8147946058142134,0.7060671865003283,0.5973397671864433,0.4886123478725583,0.5183133844969544,0.36489628252513034,0.2114791805533063,0.2033807394775027,0.33032114828296144,0.4572615570884201,0.5204066856954185,0.6138092049205051,0.7072117241455917,0.8006142433706783,0.7957930373843753,0.7909718313980724,0.7909718313980724,0.7909718313980724
"(10.32009321644422, 105.24527540097742)",Rice,0.6792283562196586,0.5885484797793236,0.49786860333898864,0.4071887268986536,0.3165088504583186,0.22582897401798363,0.13514909757764862,0.13607360776408572,0.19540611115731016,0.2900503994742036,0.27369279009601516,0.4413398230853501,0.5855632329466086,0.7297866428078671,0.7306935507890024,0.7752245925686053,0.7832569508056255,0.7412893425120244,0.6993217342184234,0.8831112770913964,0.8091328495132218,0.8003998260569479,0.791666802600674,0.7829337791444001,0.7747627715407465,0.7665917639370928,0.6757800149825232,0.5849682660279535,0.49415651707338376,0.5210776280184196,0.36203108399219525,0.20298453996597085,0.20313228327848687,0.38492395296638987,0.5667156226542929,0.5183900613959471,0.546744063718346,0.5750980660407449,0.6034520683631438,0.6898376304039102,0.7762231924446767,0.7762231924446767,0.7762231924446767
"(10.324635504740822, 105.26980375777799)",Rice,0.19276729490808428,0.19276729490808428,0.19276729490808428,0.19276729490808428,0.19276729490808428,0.19276729490808428,0.19276729490808428,0.21006000416710316,0.2523110099979937,0.28882588968950174,0.2963667018819094,0.5807022787636686,0.6671579529319404,0.7536136271002121,0.7625374253990894,0.7784834212734442,0.7630322362502119,0.7599254286157998,0.7568186209813877,0.8692327345431516,0.8320444567282168,0.7758270761444092,0.7196096955606015,0.7431654856000437,0.7482277750037272,0.7532900644074105,0.6597532629897492,0.5662164615720879,0.4726796601544266,0.3791428587367653,0.3007749815279326,0.22240710431909982,0.24571479444971786,0.3782956978685764,0.5108766012874351,0.5945012144796291,0.5567718368127295,0.5190424591458298,0.49146295186724165,0.49146295186724165,0.49146295186724165,0.49146295186724165,0.49146295186724165
"(10.323727047081501, 105.24527540097742)",Rice,0.6591830964303705,0.577677020065174,0.4961709436999773,0.41466486733478064,0.333158790969584,0.2516527146043874,0.17014663823919077,0.16603050056944713,0.17173077070760392,0.23643041379932564,0.2718510661415136,0.35089081744037715,0.5216634956848613,0.6924361739293454,0.709005781003548,0.7696715139075956,0.7709219196350501,0.7326352375926943,0.6943485555503387,0.8814276813826167,0.746272757028034,0.7585529129786199,0.7708330689292059,0.7831132248797918,0.7880463224487025,0.7929794200176132,0.6950648773164901,0.597150334615367,0.4992357919142439,0.5294878797525061,0.37504320521675794,0.22059853068100982,0.19934300067284505,0.3026801371368933,0.40601727360094153,0.45058023582166196,0.5156008844530128,0.5806215330843636,0.6456421817157144,0.7064120448125542,0.7671819079093939,0.7671819079093939,0.7671819079093939
"(10.320547445273881, 105.23800773970319)",Rice,0.7344330438034194,0.6498956223860167,0.5653582009686139,0.48082077955121116,0.3962833581338084,0.3117459367164056,0.22720851529900282,0.24536951228251822,0.20042018475417606,0.12325370714728451,0.26374019105938135,0.37006219272378793,0.5288575900167363,0.6876529873096845,0.698506145457268,0.7632548417228621,0.7720771330118839,0.7483178397803089,0.7245585465487339,0.8837188047740884,0.7866985348295995,0.7699716377422312,0.753244740654863,0.7365178435674947,0.7741324767945273,0.81174711002156,0.7240985952320959,0.6364500804426318,0.5488015656531677,0.5366994899309305,0.3660272825952661,0.19535507525960175,0.19304503053794442,0.37354029680986206,0.5540355630817797,0.5368093465647488,0.5715086678441956,0.6062079891236424,0.6409073104030892,0.7060992177783514,0.7712911251536136,0.7712911251536136,0.7712911251536136
"(10.324635504740822, 105.26616992714088)",Rice,0.7670341849017086,0.6681589514388973,0.5692837179760859,0.47040848451327455,0.3715332510504632,0.27265801758765185,0.1737827841248405,0.19107492557995998,0.23477737698298295,0.2805594506579424,0.2963413602705969,0.5812204066177799,0.6626054539436146,0.7439905012694493,0.7725056129117734,0.7859389970087096,0.7957530863660138,0.7880222549307813,0.7802914234955487,0.8822193231166479,0.8456243286602033,0.7814419366272198,0.7172595445942364,0.8060381131717907,0.7875488422349315,0.7690595712980722,0.6725507293655633,0.5760418874330543,0.47953304550054526,0.3830242035680363,0.2895522803414588,0.19608035711488128,0.23712202910629177,0.3912703806958659,0.54541873228544,0.6081349609875255,0.5697643495250466,0.5313937380625677,0.5710086425547162,0.5710086425547162,0.5710086425547162,0.5710086425547162,0.5710086425547162
"(10.323727047081501, 105.27707141905222)",Rice,0.18946313680001653,0.18946313680001653,0.18946313680001653,0.18946313680001653,0.18946313680001653,0.18946313680001653,0.18946313680001653,0.20001371699004797,0.25605249212815173,0.28660688508138726,0.32749865853192195,0.5892638238466826,0.6873824669137296,0.7855011099807767,0.7611105979266118,0.779393350976891,0.7620028385956248,0.7446123262143586,0.7272218138330924,0.8720183190163109,0.8091646754219521,0.7610211645414416,0.7128776536609311,0.7483577094879579,0.7507884185970753,0.7532191277061928,0.6046325565381495,0.4560459853701062,0.3074594142020629,0.3515961263894038,0.27624955316737787,0.20090297994535197,0.18024409287572912,0.3148973218054578,0.44955055073518657,0.5485889539145526,0.6084597586943081,0.6683305634740635,0.6654813225461325,0.6654813225461325,0.6654813225461325,0.6654813225461325,0.6654813225461325
"(10.321001674103542, 105.23028584959931)",Rice,0.7130628722227168,0.631262946988949,0.5494630217551814,0.46766309652141363,0.3858631712876459,0.3040632460538782,0.2222633208201105,0.21731324841876082,0.20487510322180227,0.2787719311961304,0.25906887759505237,0.4198355982481813,0.5588010469033817,0.6977664955585823,0.7095832862892861,0.7639690146055124,0.7719980283249026,0.7602524772729382,0.7485069262209738,0.8870211688950391,0.7068882456586628,0.745895964727918,0.7849036837971732,0.8239114028664284,0.8181070180315673,0.812302633196706,0.7093055338916913,0.6063084345866765,0.5033113352816617,0.5128065199985573,0.359005373672974,0.20520422734739072,0.1848690322201861,0.34141648126087176,0.49796393030155744,0.5514374116307829,0.6383978871472648,0.7253583626637466,0.8123188381802285,0.797138780972009,0.7819587237637894,0.7819587237637894,0.7819587237637894
"(10.319184758784901, 105.23437390906608)",Rice,0.7302719477533564,0.6475068657982621,0.564741783843168,0.4819767018880738,0.3992116199329796,0.3164465379778854,0.2336814560227912,0.2408627706437717,0.21582504692503263,0.2878343085693796,0.26648329046492814,0.4006477970331703,0.547347436468054,0.6940470759029375,0.7003652579214505,0.753504968056274,0.7657872998943162,0.7492651485276702,0.7327429971610243,0.8818937213335851,0.7711350126047181,0.7778352162495814,0.7845354198944449,0.7912356235393082,0.7974224050241513,0.8036091865089944,0.7116097965022734,0.6196104064955523,0.5276110164888314,0.521076973959653,0.35071269076035255,0.18034840756105208,0.18940716356783735,0.3465281124867977,0.503649061405758,0.5758928512028185,0.6500164254298263,0.7241399996568342,0.798263573883842,0.7907377876508378,0.7832120014178336,0.7832120014178336,0.7832120014178336
"(10.320547445273881, 105.25208883342202)",Rice,0.7043791122063998,0.6210605329003674,0.5377419535943351,0.45442337428830276,0.3711047949822704,0.287786215676238,0.20446763637020574,0.20190509951692556,0.20795154901577861,0.2772394263415272,0.2685560674064075,0.42164693815136467,0.5586483724232292,0.6956498066950938,0.7111154913325521,0.7654088096198002,0.7770784896103162,0.7643163441159266,0.751554198621537,0.8778019352955523,0.83663019549738,0.8299765939246762,0.8233229923519721,0.8166693907792683,0.7970689936562146,0.777468596533161,0.7008716136722105,0.6242746308112599,0.5476776479503094,0.5387758919880752,0.38168852939041426,0.22460116679275335,0.20839011914305045,0.36907000796972755,0.5297498967964046,0.5345541136857341,0.5242094892262683,0.5138648647668024,0.6930647370267115,0.723009050997686,0.7529533649686605,0.7529533649686605,0.7529533649686605
"(10.321910131762861, 105.24618385863673)",Rice,0.6748660724159284,0.5880202368212187,0.501174401226509,0.4143285656317993,0.3274827300370896,0.2406368944423799,0.1537910588476702,0.14132036457824215,0.18244431412876091,0.2565658904647155,0.2683499337668948,0.40316743865510674,0.5568060070474639,0.710444575439821,0.7222888705889622,0.7702468865629206,0.771480223504043,0.734341341924337,0.6972024603446311,0.8792402521480489,0.7915550903245746,0.7920416131993331,0.7925281360740916,0.79301465894885,0.7802816947561966,0.7675487305635432,0.6698388551103708,0.5721289796571983,0.47441910420402594,0.5115253208344004,0.3536072937989219,0.19568926676344345,0.1907543112412868,0.2969870034961397,0.4032196957509926,0.5094523880058455,0.5614828555031033,0.613513323000361,0.6655437904976188,0.7191481179320968,0.7727524453665747,0.7727524453665747,0.7727524453665747
"(10.325089733570481, 105.26208186767411)",Rice,0.7459160457026099,0.6553255063154129,0.5647349669282159,0.4741444275410188,0.3835538881538218,0.2929633487666248,0.20237280937942773,0.2156090364215848,0.24587528944384124,0.25000979327007405,0.32428607152353556,0.5842384866754768,0.6720985654375908,0.7599586441997048,0.7743273714044965,0.7924143657819782,0.8009669883459326,0.7871553066101817,0.773343624874431,0.8756389654663542,0.8447936463540014,0.7883717882551693,0.731949930156337,0.8056424941425309,0.7916418843703645,0.7776412745981981,0.6843543076446381,0.5910673406910781,0.49778037373751816,0.4044934067839582,0.3047914010538644,0.20508939532377055,0.22275705691101427,0.3410281652312491,0.459299273551484,0.5775703818717188,0.5698019946346131,0.5620336073975075,0.7670490316285109,0.7702305501608613,0.7734120686932117,0.7734120686932117,0.7734120686932117
"(10.321455902933202, 105.2266520189622)",Rice,0.7164493577206191,0.6292954474199906,0.5421415371193619,0.4549876268187332,0.3678337165181046,0.28067980621747596,0.1935258959168473,0.20141594105757046,0.21044032269272164,0.2754914874349246,0.23758102926252736,0.4211951099494505,0.5548409163249715,0.6884867227004925,0.7106206417674227,0.7559490904343713,0.7591605102679438,0.7499920487425371,0.7408235872171305,0.8822772173318151,0.6389980849812356,0.6951241374577517,0.7512501899342678,0.807376242410784,0.8101783176619741,0.8129803929131644,0.7340351973093349,0.6550900017055052,0.5761448061016757,0.4971996104978462,0.35372900264770374,0.21025839479756125,0.2017507370184958,0.3277744636561678,0.4537981902938397,0.5126735770134275,0.6087204809054919,0.7047673847975564,0.8008142886896208,0.7959023615806985,0.7909904344717762,0.7909904344717762,0.7909904344717762
"(10.32327281825184, 105.28797291096359)",Rice,0.47749426283906077,0.4434566496191087,0.40941903639915667,0.3753814231792046,0.3413438099592525,0.3073061967393005,0.2732685835193484,0.3243301220018031,0.34472331496804987,0.3427026939959499,0.400332209548472,0.5265039281919317,0.5942966124675066,0.6620892967430817,0.6842547558528967,0.7174788593030313,0.3763327004527531,0.49263536912842,0.608938037804087,0.7974173857343084,0.5671307006977531,0.6459023370319686,0.7246739733661842,0.6973230654698227,0.6991050436637536,0.7008870218576845,0.6063884976451577,0.5118899734326309,0.41739144922010407,0.4466408250960312,0.3729351232818986,0.29922942146776593,0.32358498191991536,0.46596597470121837,0.5253582468276833,0.5416012228610281,0.6157985522308189,0.6899958816006097,0.7268851087208359,0.7268851087208359,0.7268851087208359,0.7268851087208359,0.7268851087208359
"(10.318730529955241, 105.2348281378957)",Rice,0.7395058399410875,0.653751333641138,0.5679968273411885,0.482242321041239,0.39648781474128947,0.31073330844133995,0.22497880214139046,0.22824193555940414,0.21689029696495232,0.26815969276574403,0.26959377387555417,0.40049789779316886,0.5492465474548387,0.6979951971165085,0.7050926887203565,0.7563590542705477,0.7682940261641573,0.7504974684470902,0.7327009107300231,0.8851029862284829,0.7794139368291659,0.7803781204128704,0.7813423039965748,0.7823064875802792,0.7934741030273793,0.8046417184744793,0.7112903330072534,0.6179389475400274,0.5245875620728015,0.5212566963064639,0.3502322413224545,0.17920778633844517,0.18730287302327311,0.3415782697100117,0.4958536663967502,0.5808046660943994,0.6459899617800963,0.711175257465793,0.7763605531514899,0.7802242328966613,0.7840879126418328,0.7840879126418328,0.7840879126418328
"(10.324181275911162, 105.24890923161456)",Rice,0.6137583382549353,0.5449123273640556,0.476066316473176,0.40722030558229627,0.3383742946914166,0.26952828380053695,0.20068227290965723,0.19914267461266477,0.17760578399795168,0.248348064027907,0.2770663568831508,0.3731837162727012,0.5267760118743401,0.680368307475979,0.6990751222606295,0.763845046472554,0.764712399877534,0.7447251511633303,0.7247379024491265,0.8763318010306382,0.6919650459784602,0.7257468560215754,0.7595286660646907,0.7933104761078059,0.7924292641267034,0.791548052145601,0.6886069525123065,0.5856658528790122,0.48272475324571773,0.5224031254861712,0.3662303467604566,0.21005756803474204,0.19787167645399117,0.31556401937128475,0.4332563622885783,0.4998210710000914,0.5489297729914616,0.5980384749828318,0.647147176974202,0.7138024126672113,0.7804576483602208,0.7804576483602208,0.7804576483602208
"(10.323727047081501, 105.2416415703403)",Rice,0.7012667676952639,0.6181839626248455,0.5351011575544272,0.45201835248400896,0.36893554741359064,0.2858527423431723,0.20276993727275403,0.21701309541053226,0.17897110009105976,0.21965081166955214,0.2701327965845606,0.3235789528229175,0.5052412864922007,0.686903620161484,0.7079874243474997,0.7724827513873395,0.7871969456486618,0.7446252680682749,0.702053590487888,0.8890818400253413,0.8110938325136287,0.7911213534043897,0.7711488742951507,0.7511763951859117,0.7860976062472981,0.8210188173086844,0.7465211381061923,0.6720234589037,0.5975257797012078,0.5494697463228859,0.3852465662009435,0.2210233860790011,0.19838750980707773,0.3288946177473119,0.45940172568754595,0.4427082718112953,0.5136483431754466,0.5845884145395979,0.6555284859037492,0.7111134332139446,0.7666983805241399,0.7666983805241399,0.7666983805241399
"(9.983509653666161, 105.50282314738331)",Rice,0.050817170170803866,0.27969194576070466,0.5085667213506054,0.7374414969405062,0.8276453482184001,0.7890673104449915,0.8154676656860178,0.841868020927044,0.8233513456064017,0.7324171671664228,0.7326733891121386,0.7263622661461409,0.7200511431801431,0.7137400202141453,0.7074288972481475,0.7011177742821497,0.6948066513161519,0.7945598507727425,0.699829519971498,0.7520411203316768,0.7520411203316768,0.7520411203316768,0.7520411203316768,0.7520411203316768,0.7520411203316768,0.7520411203316768,0.7520411203316768,0.7520411203316768,0.7520411203316768,0.7520411203316768,0.7520411203316768,0.7520411203316768,0.7520411203316768,0.7520411203316768,0.7520411203316768,0.7520411203316768,0.7520411203316768,0.7520411203316768,0.7520411203316768,0.7520411203316768,0.7520411203316768,0.7520411203316768,0.7520411203316768
"(9.966248958139081, 105.52735150418388)",Rice,0.1162224054399586,0.27993216934995224,0.4436419332599459,0.6073516971699395,0.7710614610799331,0.7604700439740736,0.7574003284582926,0.7543306129425117,0.796719007851052,0.7166906253580588,0.7118482394422225,0.6977714461504247,0.6836946528586271,0.6696178595668293,0.6555410662750315,0.6414642729832338,0.627387479691436,0.6818656086264141,0.6635494961210089,0.6452333836156037,0.6452333836156037,0.6452333836156037,0.6452333836156037,0.6452333836156037,0.6452333836156037,0.6452333836156037,0.6452333836156037,0.6452333836156037,0.6452333836156037,0.6452333836156037,0.6452333836156037,0.6452333836156037,0.6452333836156037,0.6452333836156037,0.6452333836156037,0.6452333836156037,0.6452333836156037,0.6452333836156037,0.6452333836156037,0.6452333836156037,0.6452333836156037,0.6452333836156037,0.6452333836156037
"(9.962160898672142, 105.52008384290963)",Rice,0.12334853750210016,0.2970718780302916,0.4707952185584831,0.6445185590866745,0.818241899614866,0.8148322328441316,0.7738298176967915,0.7328274025494514,0.7843312485840856,0.7991512021545674,0.7186574477541952,0.7169203976082118,0.7151833474622283,0.713446297316245,0.7117092471702616,0.7099721970242782,0.7082351468782948,0.7684777220280318,0.7403319342534049,0.712186146478778,0.712186146478778,0.712186146478778,0.712186146478778,0.712186146478778,0.712186146478778,0.712186146478778,0.712186146478778,0.712186146478778,0.712186146478778,0.712186146478778,0.712186146478778,0.712186146478778,0.712186146478778,0.712186146478778,0.712186146478778,0.712186146478778,0.712186146478778,0.712186146478778,0.712186146478778,0.712186146478778,0.712186146478778,0.712186146478778,0.712186146478778
"(9.98169273834752, 105.53143956365062)",Rice,0.1576123651174982,0.29972975175846794,0.44184713839943773,0.5839645250404075,0.7652303172814523,0.7824276720530127,0.8018453382389148,0.8212630044248169,0.8144278506898254,0.7591554130823516,0.7333299328805253,0.7250078572772883,0.7166857816740514,0.7083637060708144,0.7000416304675775,0.6917195548643406,0.6833974792611036,0.7925502597967625,0.7383075958069787,0.7383075958069787,0.7383075958069787,0.7383075958069787,0.7383075958069787,0.7383075958069787,0.7383075958069787,0.7383075958069787,0.7383075958069787,0.7383075958069787,0.7383075958069787,0.7383075958069787,0.7383075958069787,0.7383075958069787,0.7383075958069787,0.7383075958069787,0.7383075958069787,0.7383075958069787,0.7383075958069787,0.7383075958069787,0.7383075958069787,0.7383075958069787,0.7383075958069787,0.7383075958069787,0.7383075958069787
"(9.974425077072961, 105.48510822302734)",Rice,0.25289099163974,0.3948632140856124,0.5368354365314849,0.6788076589773574,0.8029030143568786,0.7708925783504302,0.7997489443213359,0.8286053102922416,0.7781393689483906,0.7695328138662042,0.7190366180363591,0.7121759168076116,0.7053152155788641,0.6984545143501166,0.691593813121369,0.6847331118926215,0.677872410663874,0.7583855100702541,0.6574078273990624,0.7407640640897436,0.7407640640897436,0.7407640640897436,0.7407640640897436,0.7407640640897436,0.7407640640897436,0.7407640640897436,0.7407640640897436,0.7407640640897436,0.7407640640897436,0.7407640640897436,0.7407640640897436,0.7407640640897436,0.7407640640897436,0.7407640640897436,0.7407640640897436,0.7407640640897436,0.7407640640897436,0.7407640640897436,0.7407640640897436,0.7407640640897436,0.7407640640897436,0.7407640640897436,0.7407640640897436
"(9.99259423025936, 105.51645001227251)",Rice,0.24634746964161452,0.4047337585250712,0.5631200474085278,0.7215063362919846,0.8147733939298861,0.7676129262421506,0.798937581416172,0.8302622365901934,0.7856782887082846,0.7364433020564635,0.7186514938204123,0.7195519841865751,0.7204524745527379,0.7213529649189008,0.7222534552850636,0.7231539456512264,0.7240544360173892,0.7884591614728075,0.735529692730962,0.735529692730962,0.735529692730962,0.735529692730962,0.735529692730962,0.735529692730962,0.735529692730962,0.735529692730962,0.735529692730962,0.735529692730962,0.735529692730962,0.735529692730962,0.735529692730962,0.735529692730962,0.735529692730962,0.735529692730962,0.735529692730962,0.735529692730962,0.735529692730962,0.735529692730962,0.735529692730962,0.735529692730962,0.735529692730962,0.735529692730962,0.735529692730962
"(9.982601196006842, 105.54779180151766)",Rice,0.27822065196929513,0.44063966637280294,0.6030586807763108,0.7654776951798187,0.7869359714416129,0.7955756428257591,0.8051324114851863,0.8146891801446134,0.7769085316814268,0.7259948641247357,0.7170076954868954,0.7009038399923461,0.6847999844977969,0.6686961290032476,0.6525922735086983,0.6364884180141491,0.6203845625195998,0.7325385601351674,0.755174734195957,0.755174734195957,0.755174734195957,0.755174734195957,0.755174734195957,0.755174734195957,0.755174734195957,0.755174734195957,0.755174734195957,0.755174734195957,0.755174734195957,0.755174734195957,0.755174734195957,0.755174734195957,0.755174734195957,0.755174734195957,0.755174734195957,0.755174734195957,0.755174734195957,0.755174734195957,0.755174734195957,0.755174734195957,0.755174734195957,0.755174734195957,0.755174734195957
"(9.94490020314506, 105.52144652939856)",Rice,0.20651864599445546,0.22100485684582058,0.2354910676971857,0.5193578935321168,0.8032247193670479,0.783946655032323,0.7350554969053706,0.6861643387784183,0.7896774700338697,0.7500783578014856,0.7104792455691015,0.7078144279626425,0.7051496103561835,0.7024847927497245,0.6998199751432655,0.6971551575368066,0.6944903399303476,0.8024213936042339,0.7290840431986272,0.6943451785986274,0.6943451785986274,0.6943451785986274,0.6943451785986274,0.6943451785986274,0.6943451785986274,0.6943451785986274,0.6943451785986274,0.6943451785986274,0.6943451785986274,0.6943451785986274,0.6943451785986274,0.6943451785986274,0.6943451785986274,0.6943451785986274,0.6943451785986274,0.6943451785986274,0.6943451785986274,0.6943451785986274,0.6943451785986274,0.6943451785986274,0.6943451785986274,0.6943451785986274,0.6943451785986274
