Latitude and Longitude,Class of Land,ndvi1,ndvi2,ndvi3,ndvi4,ndvi5,ndvi6,ndvi7,ndvi8,ndvi9,ndvi10,ndvi11,ndvi12,ndvi13,ndvi14,ndvi15,ndvi16,ndvi17,ndvi18,ndvi19,ndvi20,ndvi21,ndvi22,ndvi23,ndvi24,ndvi25,ndvi26,ndvi27,ndvi28,ndvi29,ndvi30,ndvi31,ndvi32,ndvi33,ndvi34,ndvi35,ndvi36,ndvi37,ndvi38,ndvi39,ndvi40,ndvi41,ndvi42,ndvi43,rvi1,rvi2,rvi3,rvi4,rvi5,rvi6,rvi7,rvi8,rvi9,rvi10,rvi11,rvi12,rvi13,rvi14,rvi15,rvi16,rvi17,rvi18,rvi19,rvi20,rvi21,rvi22,rvi23,rvi24,rvi25,rvi26,rvi27,rvi28,rvi29,rvi30,rvi31,rvi32,rvi33,rvi34,rvi35,rvi36,rvi37,rvi38,rvi39,rvi40,rvi41,rvi42,rvi43,rvi44,rvi45
"(9.97987582302888, 105.54052414024343)",Rice,0.2809124940398803,0.3646913247697436,0.4484701554996069,0.5322489862294703,0.7295451848217643,0.7879024229820387,0.7936533388200715,0.7994042546581042,0.774002247504245,0.7391679485603753,0.7207965771080581,0.7126429789583791,0.7044893808087,0.6963357826590211,0.6881821845093421,0.680028586359663,0.671874988209984,0.7525497828433095,0.7305084146897182,0.7305084146897182,0.7305084146897182,0.7305084146897182,0.7305084146897182,0.7305084146897182,0.7305084146897182,0.7305084146897182,0.7305084146897182,0.7305084146897182,0.7305084146897182,0.7305084146897182,0.7305084146897182,0.7305084146897182,0.7305084146897182,0.7305084146897182,0.7305084146897182,0.7305084146897182,0.7305084146897182,0.7305084146897182,0.7305084146897182,0.7305084146897182,0.7305084146897182,0.7305084146897182,0.7305084146897182,0.4058474,0.42308846,0.28220966,0.22442307,0.18227425,0.23943514,0.49843746,0.54198307,0.5405691,0.5969777,0.8595556,0.88467795,0.6648492,1.0054771,0.9106802,0.9603237,0.4583827,0.49530986,0.47594973,0.8715223,0.39994907,0.16581957,0.20152041,0.85944754,0.87985927,0.9289354,0.6883005,0.6494373,0.6989391,0.8623885,0.9872065,0.82191783,0.9617452,0.41193175,0.4867706,0.4010081,0.32545054,0.14863575,0.16095346,0.2306619,0.6878386,0.5531212,0.59680265,0.8440688,0.84482396
"(9.958527068034861, 105.52462613120602)",Rice,0.0925375240426226,0.1669670568143136,0.2413965895860046,0.5272754784108871,0.8131543672357694,0.8095830810751206,0.8067555075839985,0.8039279340928764,0.8032437381142935,0.7684273788534521,0.7328132710502311,0.727094737746044,0.721376204441857,0.7156576711376701,0.7099391378334831,0.704220604529296,0.698502071225109,0.6973831271744394,0.7081002776411325,0.7188174281078256,0.7188174281078256,0.7188174281078256,0.7188174281078256,0.7188174281078256,0.7188174281078256,0.7188174281078256,0.7188174281078256,0.7188174281078256,0.7188174281078256,0.7188174281078256,0.7188174281078256,0.7188174281078256,0.7188174281078256,0.7188174281078256,0.7188174281078256,0.7188174281078256,0.7188174281078256,0.7188174281078256,0.7188174281078256,0.7188174281078256,0.7188174281078256,0.7188174281078256,0.7188174281078256,0.089300305,0.14562844,0.22056511,0.2860739,0.1966809,0.7208613,0.6302912,0.39939913,1.0537798,0.78693837,0.81205976,0.8235845,0.90353906,0.8503181,1.1108109,1.0688294,0.5744596,0.5076542,0.61110944,0.40224075,0.22803842,0.28577903,0.17187174,1.056822,0.61441267,1.2487789,1.0585637,0.9384668,0.900292,0.5725631,0.7746775,0.88924086,1.0146991,0.4505032,0.5041105,0.37344363,0.3154281,0.4073171,0.5746009,0.23554225,1.0958743,0.7046183,0.50128996,0.894519,0.5873803
"(9.985326568984801, 105.53416493662849)",Rice,0.2076817935892735,0.3453057987964377,0.4829298040036019,0.6205538092107663,0.7621917337776303,0.7964334093200187,0.8109143606777502,0.8253953120354817,0.8065149996246894,0.7578624938925684,0.7388875295224319,0.7303251970155651,0.7217628645086984,0.7132005320018318,0.704638199494965,0.6960758669880982,0.6875135344812315,0.7808221238636094,0.7293586198717269,0.7348692915688819,0.7348692915688819,0.7348692915688819,0.7348692915688819,0.7348692915688819,0.7348692915688819,0.7348692915688819,0.7348692915688819,0.7348692915688819,0.7348692915688819,0.7348692915688819,0.7348692915688819,0.7348692915688819,0.7348692915688819,0.7348692915688819,0.7348692915688819,0.7348692915688819,0.7348692915688819,0.7348692915688819,0.7348692915688819,0.7348692915688819,0.7348692915688819,0.7348692915688819,0.7348692915688819,0.17246604,0.3743389,0.14062405,0.51395506,0.2905198,0.44781357,0.8909859,0.5682086,1.0410789,0.97841954,1.0385575,0.7829279,1.0484002,0.6724563,0.8984802,0.7308187,0.7477375,0.2505229,0.22380912,0.5098362,0.44254324,0.23166376,0.1941234,0.8733246,0.48804414,0.8114053,0.6489995,0.6469378,0.8691252,0.75436735,1.036965,0.73038673,0.8878579,0.4302306,0.60715663,0.41069266,0.18899705,0.54645485,0.23511566,0.41903108,1.0024903,1.0265137,0.6878273,0.7929485,0.858914
"(9.987597713133102, 105.52553458886531)",Rice,0.3487735499189031,0.4663632511131551,0.5839529523074072,0.7015426535016592,0.70948480403519,0.6776921752607445,0.713933695390149,0.7501752155195535,0.7854760826029783,0.6614045413079914,0.7127517289528191,0.7130404968805533,0.7133292648082875,0.7136180327360218,0.7139068006637559,0.71419556859149,0.7144843365192243,0.7129226077758788,0.6664458726400646,0.578438169294959,0.578438169294959,0.578438169294959,0.578438169294959,0.578438169294959,0.578438169294959,0.578438169294959,0.578438169294959,0.578438169294959,0.578438169294959,0.578438169294959,0.578438169294959,0.578438169294959,0.578438169294959,0.578438169294959,0.578438169294959,0.578438169294959,0.578438169294959,0.578438169294959,0.578438169294959,0.578438169294959,0.578438169294959,0.578438169294959,0.578438169294959,0.28044838,0.24866593,0.15427692,0.55852455,0.39406213,0.5007947,0.70297194,0.8415911,0.8303571,1.1208162,0.96735406,1.3148735,0.96811086,0.73340744,0.88981605,0.93353885,0.7880316,0.5342144,0.39109838,0.31641394,0.37378636,0.15146829,0.14205416,0.9067566,0.8739977,0.86301345,0.76784825,0.7254321,0.8736319,1.0247366,0.88233006,0.8327666,1.021467,0.4724713,0.39642397,0.41661274,0.40687838,0.29227337,0.2771314,0.45025274,1.2562686,0.7495227,0.7734698,0.6469266,0.9297012
"(9.978967365369561, 105.52553458886531)",Rice,0.2998658028549107,0.403837427817957,0.5078090527810032,0.6117806777440494,0.7403244487683123,0.758317848502829,0.7602787824451417,0.7622397163874544,0.7702118126934154,0.7102999681976949,0.7009875051383555,0.7045043211870455,0.7080211372357355,0.7115379532844255,0.7150547693331155,0.7185715853818055,0.7220884014304955,0.7256052174791855,0.7554511661184813,0.5715352619877373,0.5715352619877373,0.5715352619877373,0.5715352619877373,0.5715352619877373,0.5715352619877373,0.5715352619877373,0.5715352619877373,0.5715352619877373,0.5715352619877373,0.5715352619877373,0.5715352619877373,0.5715352619877373,0.5715352619877373,0.5715352619877373,0.5715352619877373,0.5715352619877373,0.5715352619877373,0.5715352619877373,0.5715352619877373,0.5715352619877373,0.5715352619877373,0.5715352619877373,0.5715352619877373,0.18917434,0.28047955,0.12551725,0.7145953,0.609951,0.76040304,0.9693053,1.0153362,0.7515935,1.1464152,0.63290954,1.4327153,0.8768157,1.0818323,0.90419585,1.1196903,0.5937571,0.51069427,0.29369837,0.35059938,0.25057492,0.29788762,0.23420869,0.7452546,0.8534792,1.0449593,0.9329713,0.92959505,1.0775114,0.9490283,0.9787362,0.6938043,0.47106972,0.5590265,0.44245362,0.28044477,0.28502908,0.44557858,0.37729833,0.51962,0.95342,1.017529,0.7405354,0.82860065,1.0967764
"(9.977604678880581, 105.4878335960052)",Rice,0.2600809100934199,0.3972962794406981,0.5345116487879763,0.6717270181352545,0.7984439892342715,0.806383501708109,0.8168746144433865,0.8273657271786641,0.7874800101575639,0.7609412982205803,0.71817551184233,0.7168131851218849,0.7154508584014398,0.7140885316809947,0.7127262049605496,0.7113638782401046,0.7100015515196595,0.7514658372370222,0.677668247679647,0.7471397807106813,0.7471397807106813,0.7471397807106813,0.7471397807106813,0.7471397807106813,0.7471397807106813,0.7471397807106813,0.7471397807106813,0.7471397807106813,0.7471397807106813,0.7471397807106813,0.7471397807106813,0.7471397807106813,0.7471397807106813,0.7471397807106813,0.7471397807106813,0.7471397807106813,0.7471397807106813,0.7471397807106813,0.7471397807106813,0.7471397807106813,0.7471397807106813,0.7471397807106813,0.7471397807106813,0.080610596,0.26825437,0.31005254,0.50327647,0.36719728,0.95795953,0.9432877,0.7505605,1.195707,1.3214701,0.9191788,1.284297,0.79107654,1.1286043,0.53424096,0.956124,1.1969992,0.49494144,0.55428356,0.32541373,0.19401115,0.2814447,0.13125984,0.8072819,1.2489266,1.1614403,0.7533915,0.57578355,1.0161055,0.863944,1.0589852,0.7336533,0.8672432,0.27963892,0.3017298,0.18500358,0.2379362,0.2453789,0.6674848,0.38573393,0.8866721,1.0520234,0.84522176,0.78217494,1.138586
"(9.974879305902622, 105.52371767354674)",Rice,0.2707535680307411,0.3922464398529625,0.5137393116751838,0.6352321834974053,0.7567250553196266,0.7732853997068714,0.7660672401570874,0.7588490806073035,0.768658902606855,0.8100564805015599,0.685679969379418,0.6907204002400943,0.6957608311007705,0.7008012619614468,0.705841692822123,0.7108821236827992,0.7159225545434754,0.7209629854041517,0.7245683605542995,0.642692674177574,0.642692674177574,0.642692674177574,0.642692674177574,0.642692674177574,0.642692674177574,0.642692674177574,0.642692674177574,0.642692674177574,0.642692674177574,0.642692674177574,0.642692674177574,0.642692674177574,0.642692674177574,0.642692674177574,0.642692674177574,0.642692674177574,0.642692674177574,0.642692674177574,0.642692674177574,0.642692674177574,0.642692674177574,0.642692674177574,0.642692674177574,0.14685503,0.10535016,0.32239345,0.59963727,0.6957879,0.66844696,0.76980895,1.0956374,1.0983256,1.0821122,0.6671966,1.0942129,0.74514294,1.1230501,0.77594423,1.2148972,0.84989834,0.39862245,0.7485709,0.7455347,0.27715915,0.34811628,0.31002706,1.1320784,1.1985983,1.1588621,0.76973885,0.7211372,0.94954115,0.9975763,1.0440105,0.78578067,0.83346415,0.62952065,0.5117638,0.50438017,0.3221875,0.5497441,0.28094554,0.38340378,1.0194719,0.715505,0.89872575,0.629108,1.0375319
"(9.994865374407661, 105.51099926631684)",Rice,0.2451961167980247,0.2391188992159169,0.2330416816338089,0.7136789868713584,0.8076420971645113,0.8011851766531778,0.8102620559834764,0.8193389353137751,0.8012007566965658,0.7381692840000316,0.7105475442461926,0.71029628777944,0.7100450313126874,0.7097937748459346,0.709542518379182,0.7092912619124294,0.7090400054456768,0.7691098845244275,0.7437090907463809,0.7093311465446702,0.7093311465446702,0.7093311465446702,0.7093311465446702,0.7093311465446702,0.7093311465446702,0.7093311465446702,0.7093311465446702,0.7093311465446702,0.7093311465446702,0.7093311465446702,0.7093311465446702,0.7093311465446702,0.7093311465446702,0.7093311465446702,0.7093311465446702,0.7093311465446702,0.7093311465446702,0.7093311465446702,0.7093311465446702,0.7093311465446702,0.7093311465446702,0.7093311465446702,0.7093311465446702,0.19033091,0.14487307,0.30849522,0.7722933,0.60368377,0.78303415,1.0540763,0.8623551,1.1368868,1.0396254,0.744477,1.1382583,0.762697,0.87559223,0.7898919,0.92138934,0.6842237,0.40644324,0.49527332,0.32504785,0.34457132,0.18562219,0.22311857,0.8069298,0.9046102,1.1030431,0.6567511,0.9194291,0.83094853,0.85391897,0.81645554,1.2659211,1.1387919,0.731062,0.33188343,0.36123642,0.25945264,0.3300539,0.35308972,0.41532147,1.0490931,0.7997018,0.50908715,0.79205275,1.085409
"(9.977604678880581, 105.53825299609522)",Rice,0.2637939640574198,0.353330333741447,0.4428667034254742,0.5324030731095014,0.7100252519437347,0.7509668023039229,0.7702477335335327,0.7895286647631425,0.7788802913789258,0.7271957096983925,0.7278420656355955,0.7139504522717979,0.7000588389080001,0.6861672255442025,0.6722756121804049,0.6583839988166071,0.6444923854528095,0.7487452331845755,0.7445029295557432,0.7445029295557432,0.7445029295557432,0.7445029295557432,0.7445029295557432,0.7445029295557432,0.7445029295557432,0.7445029295557432,0.7445029295557432,0.7445029295557432,0.7445029295557432,0.7445029295557432,0.7445029295557432,0.7445029295557432,0.7445029295557432,0.7445029295557432,0.7445029295557432,0.7445029295557432,0.7445029295557432,0.7445029295557432,0.7445029295557432,0.7445029295557432,0.7445029295557432,0.7445029295557432,0.7445029295557432,0.66021955,0.57816213,0.24713592,0.18517177,0.20500098,0.3944253,0.64965725,0.7193351,0.71595085,0.8784709,0.6776181,0.5702913,0.7384096,0.82040095,0.88170403,1.1533737,1.0238494,0.52607006,0.39706323,0.7867324,0.4384101,0.17750594,0.28042597,0.87892514,0.782503,1.0197403,0.9159615,0.5742566,0.7238997,0.735645,0.90182406,0.6841362,0.56243056,0.9630151,0.43962616,0.97287506,0.52220607,0.15911418,0.14379044,0.25132328,0.8530655,0.7678733,0.7160199,0.75819725,0.5129628
"(9.97351661941364, 105.54279528439164)",Rice,0.2531411905349638,0.3610507083123008,0.4689602260896377,0.5768697438669746,0.7572788947801953,0.7376692973653728,0.7666734461665801,0.7956775949677872,0.7452410126205677,0.7402762244675424,0.7145657757780566,0.6999452245409291,0.6853246733038018,0.6707041220666743,0.6560835708295468,0.6414630195924195,0.626842468355292,0.7354833427437828,0.7787698844162407,0.7787698844162407,0.7787698844162407,0.7787698844162407,0.7787698844162407,0.7787698844162407,0.7787698844162407,0.7787698844162407,0.7787698844162407,0.7787698844162407,0.7787698844162407,0.7787698844162407,0.7787698844162407,0.7787698844162407,0.7787698844162407,0.7787698844162407,0.7787698844162407,0.7787698844162407,0.7787698844162407,0.7787698844162407,0.7787698844162407,0.7787698844162407,0.7787698844162407,0.7787698844162407,0.7787698844162407,0.12281541,0.16312991,0.13969502,0.58545065,0.7052291,0.38326606,0.78870034,0.634733,0.63478166,0.848662,0.9158486,0.6394411,0.5279629,0.88777494,0.8579264,1.0198084,0.6875881,0.50861377,0.42403907,0.5630522,0.6229403,0.40351605,0.10468366,0.57404745,0.71194726,0.77639425,0.8399087,0.6199541,0.89724815,0.8931552,0.6165076,0.81249076,1.0040808,0.4898618,0.4063434,0.14306304,0.23868932,0.39118996,0.35693935,0.2595321,1.0159011,0.77907497,0.7980252,0.6370067,1.032365
"(9.99577383206698, 105.50554852036115)",Rice,0.2528703692960077,0.4033761011144687,0.5538818329329298,0.704387564751391,0.8058945417075949,0.7983252323959246,0.8047762779597174,0.8112273235235103,0.7984402677822285,0.7733394699456634,0.714797017453437,0.7140061555776366,0.713215293701836,0.7124244318260355,0.7116335699502351,0.7108427080744345,0.710051846198634,0.7619049630832476,0.6789342310454479,0.7279625815382216,0.7279625815382216,0.7279625815382216,0.7279625815382216,0.7279625815382216,0.7279625815382216,0.7279625815382216,0.7279625815382216,0.7279625815382216,0.7279625815382216,0.7279625815382216,0.7279625815382216,0.7279625815382216,0.7279625815382216,0.7279625815382216,0.7279625815382216,0.7279625815382216,0.7279625815382216,0.7279625815382216,0.7279625815382216,0.7279625815382216,0.7279625815382216,0.7279625815382216,0.7279625815382216,0.12702556,0.19557221,0.11759782,0.6094341,0.6635531,0.34116012,0.89321727,0.87310284,1.3509694,1.0250775,0.90767217,1.1487097,1.043906,0.849707,0.977341,1.0513595,0.5534659,0.52365655,0.43559876,0.35777378,0.30692932,0.18364388,0.25879323,0.82054925,0.9509092,0.96090466,0.50087374,0.7788838,0.70161027,0.8723875,1.1642945,1.0383583,1.2591727,0.4662853,0.7086107,0.108901784,0.1663608,0.1955597,0.23505935,0.36776453,0.81502557,0.8823885,0.648254,0.7438155,0.8892567
"(9.974879305902622, 105.48647090951627)",Rice,0.2227272462938348,0.376706716425583,0.5306861865573312,0.6846656566890794,0.8088056790201738,0.7704614510606846,0.8025869740544852,0.8347124970482858,0.7874766497298832,0.7674010941040728,0.7234966840146875,0.7148528634766181,0.7062090429385489,0.6975652224004796,0.6889214018624102,0.680277581324341,0.6716337607862717,0.7759754892267895,0.6610758712007596,0.7457769600566274,0.7457769600566274,0.7457769600566274,0.7457769600566274,0.7457769600566274,0.7457769600566274,0.7457769600566274,0.7457769600566274,0.7457769600566274,0.7457769600566274,0.7457769600566274,0.7457769600566274,0.7457769600566274,0.7457769600566274,0.7457769600566274,0.7457769600566274,0.7457769600566274,0.7457769600566274,0.7457769600566274,0.7457769600566274,0.7457769600566274,0.7457769600566274,0.7457769600566274,0.7457769600566274,0.076283686,0.100561306,0.19660752,0.5603754,0.33695886,0.38050357,0.5610638,0.63381493,1.280272,0.70571935,1.0256003,1.0750251,1.0362464,0.7006636,0.87495553,1.1516007,1.0513872,0.45541915,0.42440817,0.3283707,0.42714053,0.13759646,0.09246785,0.7619572,1.0915718,0.8843815,0.84573364,1.0175724,0.9280527,0.7994549,0.8800055,0.7408215,1.0435774,0.23410173,0.27631965,0.3152026,0.26485106,0.2528928,0.274551,0.2289646,0.75894976,0.98434705,0.68326426,0.6428655,0.75351155
"(9.9671574157984, 105.52326344471712)",Rice,0.0636537681595644,0.2520974552324131,0.4405411423052618,0.6289848293781105,0.8174285164509593,0.8078792521071801,0.7702585334106352,0.7326378147140903,0.7907536334968036,0.7438078624883349,0.7006123241917436,0.7005474792315577,0.7004826342713718,0.7004177893111859,0.700352944351,0.7002880993908142,0.7002232544306283,0.7617074732268424,0.7179460889439487,0.6741847046610551,0.6741847046610551,0.6741847046610551,0.6741847046610551,0.6741847046610551,0.6741847046610551,0.6741847046610551,0.6741847046610551,0.6741847046610551,0.6741847046610551,0.6741847046610551,0.6741847046610551,0.6741847046610551,0.6741847046610551,0.6741847046610551,0.6741847046610551,0.6741847046610551,0.6741847046610551,0.6741847046610551,0.6741847046610551,0.6741847046610551,0.6741847046610551,0.6741847046610551,0.6741847046610551,0.16495079,0.106939316,0.33183905,0.54797155,0.49255174,0.4425173,0.64625466,0.8278777,1.1114042,1.2470796,0.8092361,0.922491,0.895772,1.0775412,0.8658522,0.93614656,0.46279827,0.37412506,0.38613573,0.13031928,0.15308066,0.23974544,0.21587667,1.1336318,0.93481535,1.2785761,1.3201784,1.0645403,0.84786737,1.0074117,1.2613757,0.63045627,0.57995933,0.58959746,0.4599672,0.2623553,0.42482287,0.80373794,0.56860054,0.2865293,1.0974692,1.0554779,0.66577333,0.9461755,1.0576198
"(9.980784280688201, 105.5264430465246)",Rice,0.2771482178021584,0.3799404496200524,0.4827326814379464,0.5855249132558404,0.7442527810374809,0.7652008456846079,0.7721609738515689,0.7791211020185298,0.7892599653500669,0.7099836781471245,0.7080581933912691,0.7081876246981137,0.7083170560049583,0.708446487311803,0.7085759186186477,0.7087053499254923,0.7088347812323369,0.74843659806318,0.7389361887883867,0.5467834315210076,0.5467834315210076,0.5467834315210076,0.5467834315210076,0.5467834315210076,0.5467834315210076,0.5467834315210076,0.5467834315210076,0.5467834315210076,0.5467834315210076,0.5467834315210076,0.5467834315210076,0.5467834315210076,0.5467834315210076,0.5467834315210076,0.5467834315210076,0.5467834315210076,0.5467834315210076,0.5467834315210076,0.5467834315210076,0.5467834315210076,0.5467834315210076,0.5467834315210076,0.5467834315210076,0.16780555,0.11466119,0.24579895,0.6171799,1.0614337,0.5165777,0.9039904,0.88295937,1.093226,1.4267647,0.99373865,1.2588949,0.78001827,1.2699409,0.91028446,1.1933415,0.98557174,0.4079187,0.30365914,0.24465999,0.14428414,0.3288542,0.27246487,1.2994497,0.9749667,1.1369778,1.1668569,0.9316196,0.9475,0.96860564,1.2655758,0.33199483,0.47648993,0.5105837,0.5904144,0.2202037,0.20291659,0.6379267,0.53173417,0.80176353,1.0479189,1.2155098,1.1032394,0.577466,1.0627875
"(9.964432042820441, 105.4991893167462)",Rice,0.1500130373387009,0.32555004829384,0.5010870592489791,0.6766240702041183,0.7978624438424123,0.8245566994638239,0.7753736467908086,0.7261905941177931,0.8224029603361217,0.7168224632457518,0.7310048141238303,0.7245031205040066,0.7180014268841827,0.7114997332643589,0.7049980396445351,0.6984963460247112,0.6919946524048874,0.7707932565369827,0.7421422103167212,0.7351094641925312,0.7351094641925312,0.7351094641925312,0.7351094641925312,0.7351094641925312,0.7351094641925312,0.7351094641925312,0.7351094641925312,0.7351094641925312,0.7351094641925312,0.7351094641925312,0.7351094641925312,0.7351094641925312,0.7351094641925312,0.7351094641925312,0.7351094641925312,0.7351094641925312,0.7351094641925312,0.7351094641925312,0.7351094641925312,0.7351094641925312,0.7351094641925312,0.7351094641925312,0.7351094641925312,0.21118121,0.16374934,0.26574865,0.6637328,0.4624413,0.63921535,0.96196353,0.6563936,1.0580045,0.74616355,0.9242833,1.1807505,1.0510303,0.65666723,0.57024264,0.7375736,0.85680807,0.8568603,0.5337294,0.6130514,0.4704761,0.35802,0.30222735,0.63013476,0.54557425,1.0010014,0.7836191,0.8851734,0.6784077,0.7857358,1.0865769,0.68649614,0.614579,0.73118365,0.75942034,0.4267367,0.35024723,0.39223382,0.33779642,0.21518902,0.62411946,0.3821117,0.2610481,0.40589654,0.4675434
"(9.981238509517862, 105.5060027491908",Rice,0.0675662810379977,0.18459951990939,0.3016327587807822,0.7479737085553844,0.8307137430219119,0.8051010552120456,0.8190814708238534,0.8330618864356611,0.7914551458820932,0.7498484053285253,0.7314334291797344,0.7249113128046825,0.7183891964296305,0.7118670800545785,0.7053449636795266,0.6988228473044746,0.6923007309294227,0.7958499650269664,0.6234745502792052,0.752369694848162,0.752369694848162,0.752369694848162,0.752369694848162,0.752369694848162,0.752369694848162,0.752369694848162,0.752369694848162,0.752369694848162,0.752369694848162,0.752369694848162,0.752369694848162,0.752369694848162,0.752369694848162,0.752369694848162,0.752369694848162,0.752369694848162,0.752369694848162,0.752369694848162,0.752369694848162,0.752369694848162,0.752369694848162,0.752369694848162,0.752369694848162,0.13876393,0.13017511,0.1889216,0.71006227,0.785547,0.8626759,0.82103044,0.9415417,1.2257746,1.2843933,0.98765343,0.96076393,0.8513877,0.94958735,1.1099079,1.1279827,0.46777025,0.48215672,0.63261163,0.25623474,0.254743,0.3590144,0.21153417,0.8079667,0.6704365,1.2791383,0.9637417,0.8539018,0.98123217,0.8534564,0.96687096,0.9567286,0.9344851,0.39998686,0.4193584,0.27897927,0.41559404,0.12557901,0.19974948,0.25480676,0.92220205,0.94982064,0.7184822,1.0390129,0.96091694
"(9.98805194196276, 105.50554852036115)",Rice,0.0664321940828785,0.1537609016805233,0.241089609278168,0.6861054839846672,0.8180336950854853,0.811968448415028,0.8289157417550315,0.8458630350950349,0.8113825540450423,0.7525099460559023,0.7370039676426832,0.7369198732685427,0.7368357788944023,0.7367516845202619,0.7366675901461214,0.736583495771981,0.7364994013978405,0.7939635072347864,0.6900675931850752,0.7590508586024368,0.7590508586024368,0.7590508586024368,0.7590508586024368,0.7590508586024368,0.7590508586024368,0.7590508586024368,0.7590508586024368,0.7590508586024368,0.7590508586024368,0.7590508586024368,0.7590508586024368,0.7590508586024368,0.7590508586024368,0.7590508586024368,0.7590508586024368,0.7590508586024368,0.7590508586024368,0.7590508586024368,0.7590508586024368,0.7590508586024368,0.7590508586024368,0.7590508586024368,0.7590508586024368,0.15648402,0.15460609,0.07886235,0.24354473,0.25954646,0.70984787,0.5004333,0.4850109,1.0569832,1.0705999,0.97573644,0.85205686,1.0401223,0.86421573,1.1113888,1.0062609,0.6025673,0.70032996,0.5131677,0.15424365,0.19938537,0.37753403,0.14769271,0.5572126,0.6012215,0.90292853,0.8107488,0.70082265,0.7803964,0.914731,1.058494,0.8277549,0.7537047,0.6860367,0.8905792,0.10440611,0.17332724,0.3498618,0.41331345,0.512582,0.8948833,0.96481174,0.8984092,0.44480816,0.7207818
"(9.986689255473781, 105.49146742664232)",Rice,0.1713327230273597,0.3298716955274099,0.4884106680274601,0.6469496405275104,0.7828854447724464,0.7443404381482135,0.7746377307966517,0.8049350234450898,0.7750012683465317,0.7450675132479736,0.7151337581494155,0.7143759488344806,0.7136181395195457,0.7128603302046108,0.7121025208896758,0.711344711574741,0.710586902259806,0.7098290929448712,0.6572880354546324,0.7202000465374493,0.7202000465374493,0.7202000465374493,0.7202000465374493,0.7202000465374493,0.7202000465374493,0.7202000465374493,0.7202000465374493,0.7202000465374493,0.7202000465374493,0.7202000465374493,0.7202000465374493,0.7202000465374493,0.7202000465374493,0.7202000465374493,0.7202000465374493,0.7202000465374493,0.7202000465374493,0.7202000465374493,0.7202000465374493,0.7202000465374493,0.7202000465374493,0.7202000465374493,0.7202000465374493,0.20988083,0.20692076,0.37941933,0.6011185,0.41558838,0.26211205,0.37930003,0.48800272,0.92480767,0.9977842,1.1329914,1.3036673,0.8867297,1.0617473,0.9224958,0.70032436,1.0607467,0.41929784,0.349072,0.8213879,0.4220194,0.21758643,0.15468495,0.9110474,0.60080564,1.0230615,0.65055174,0.93470424,1.1131021,0.86054206,0.8458799,0.9488444,0.34213713,0.33793896,0.5368025,0.22270815,0.21780644,0.28484365,0.3043904,0.46273023,1.1028031,1.0074695,0.77483255,0.91646326,0.9439712
"(9.969428559946701, 105.49737240142764)",Rice,0.1434678816215964,0.327684769871627,0.5119016581216576,0.6961185463716881,0.8102629136955882,0.822639664825397,0.8036179882416965,0.7845963116579959,0.7669006524993621,0.7492049933407283,0.7422588751573427,0.7285447252894411,0.7148305754215396,0.701116425553638,0.6874022756857364,0.6736881258178349,0.6599739759499333,0.8008365692910352,0.7533570340971315,0.7638050957026202,0.7638050957026202,0.7638050957026202,0.7638050957026202,0.7638050957026202,0.7638050957026202,0.7638050957026202,0.7638050957026202,0.7638050957026202,0.7638050957026202,0.7638050957026202,0.7638050957026202,0.7638050957026202,0.7638050957026202,0.7638050957026202,0.7638050957026202,0.7638050957026202,0.7638050957026202,0.7638050957026202,0.7638050957026202,0.7638050957026202,0.7638050957026202,0.7638050957026202,0.7638050957026202,0.2778416,0.17737223,0.26792273,0.45356902,0.2976663,0.31499195,0.48388636,0.64087534,0.814727,1.2282695,0.96358085,0.7256954,1.0198961,1.048935,0.7362204,0.79697555,0.7782649,0.7605279,0.6441959,0.5549998,0.43588573,0.5018679,0.25530854,0.84529996,0.9631788,0.97406507,0.7927996,0.9255885,0.853174,1.1072506,0.86354077,0.7075726,0.64556974,0.50083095,0.4570941,0.5784535,0.33703244,0.32030064,0.31571323,0.25472113,0.4983755,0.73469037,0.33951682,0.69724727,0.8389649
"(9.987597713133102, 105.50009777440548)",Rice,0.0544149292056051,0.2748494312638938,0.4952839333221824,0.7157184353804711,0.8264610166716664,0.770984663337919,0.8021035143113403,0.8332223652847616,0.8048789374593196,0.788572700140333,0.7371516631588604,0.7445631136583708,0.7519745641578812,0.7593860146573916,0.766797465156902,0.7742089156564124,0.7816203661559228,0.7890318166554332,0.6602276973093977,0.7555734579743975,0.7555734579743975,0.7555734579743975,0.7555734579743975,0.7555734579743975,0.7555734579743975,0.7555734579743975,0.7555734579743975,0.7555734579743975,0.7555734579743975,0.7555734579743975,0.7555734579743975,0.7555734579743975,0.7555734579743975,0.7555734579743975,0.7555734579743975,0.7555734579743975,0.7555734579743975,0.7555734579743975,0.7555734579743975,0.7555734579743975,0.7555734579743975,0.7555734579743975,0.7555734579743975,0.10685155,0.10445129,0.18354511,0.70373935,0.49292034,0.40670526,1.1236264,0.8713469,1.0827327,1.1617368,1.009837,1.0356746,1.094562,0.9410566,0.9776865,0.8473804,0.8788864,0.41742125,0.41335887,0.26081285,0.21747199,0.17621894,0.12842537,0.9437394,0.8927185,1.2427958,0.7680805,0.9151418,0.70850426,0.75741905,0.8330673,0.95047516,0.6891021,0.560069,0.46393093,0.39371622,0.27377617,0.21980733,0.46757826,0.28024364,1.0623361,0.848723,0.41160524,0.71733314,0.99237126
